Label,x,y,elevation
EQ185,-66.4891811,18.42514275,53
EQ186,-66.48917822,18.41610764,67
EQ187,-66.48917533,18.40707251,66
EQ188,-66.48917244,18.39803738,81
EQ189,-66.48916956,18.38900223,120
EQ190,-66.48916667,18.37996706,78
EQ191,-66.48916379,18.37093189,78
EQ192,-66.4891609,18.3618967,122
EQ193,-66.48915802,18.3528615,106
EQ194,-66.48915513,18.34382629,195
EQ195,-66.48915225,18.33479107,281
EQ196,-66.48914937,18.32575583,241
EQ197,-66.48914648,18.31672059,222
EQ198,-66.4891436,18.30768533,209
EQ199,-66.48914072,18.29865007,243
EQ200,-66.48913783,18.28961479,208
EQ201,-66.48913495,18.28057951,284
EQ202,-66.48913207,18.27154421,311
EQ203,-66.48912919,18.26250891,412
EQ204,-66.48912631,18.25347359,412
EQ205,-66.48912343,18.24443827,516
EQ206,-66.48912055,18.23540294,602
EQ207,-66.48911767,18.2263676,624
EQ208,-66.48911479,18.21733225,790
EQ209,-66.48911191,18.20829689,860
EQ210,-66.48910903,18.19926152,881
EQ211,-66.48910615,18.19022615,917
EQ212,-66.48910327,18.18119077,909
EQ213,-66.48910039,18.17215538,927
EQ214,-66.48909751,18.16311998,882
EQ215,-66.48909463,18.15408458,485
EQ216,-66.48909176,18.14504917,299
EQ217,-66.48908888,18.13601376,197
EQ218,-66.489086,18.12697834,225
EQ219,-66.48908313,18.11794291,186
EQ220,-66.48908025,18.10890748,152
EQ221,-66.48907737,18.09987204,167
EQ222,-66.4890745,18.09083659,175
EQ223,-66.48907162,18.08180115,248
EQ224,-66.48906875,18.07276569,128
EQ225,-66.48906587,18.06373023,212
EQ226,-66.489063,18.05469477,110
EQ227,-66.48906012,18.04565931,74
EQ228,-66.48905725,18.03662384,83
EQ229,-66.48905437,18.02758836,58
EQ230,-66.4890515,18.01855288,58
EQ231,-66.48904863,18.0095174,30
EQ232,-66.48904576,18.00048192,8
EQ233,-66.48873431,17.99365837,5
ER179,-66.48207531,18.47515018,19
ER180,-66.47978764,18.4702529,19
ER181,-66.47972546,18.46128558,26
ER182,-66.47972306,18.45225053,29
ER183,-66.47972066,18.44321545,60
ER184,-66.47971827,18.43418037,51
ER185,-66.47971587,18.42514527,79
ER186,-66.47971347,18.41611016,108
ER187,-66.47971107,18.40707504,135
ER188,-66.47970868,18.3980399,152
ER189,-66.47970628,18.38900475,157
ER190,-66.47970388,18.37996958,102
ER191,-66.47970149,18.37093441,102
ER192,-66.47969909,18.36189922,72
ER193,-66.4796967,18.35286402,68
ER194,-66.4796943,18.34382881,121
ER195,-66.47969191,18.33479359,214
ER196,-66.47968951,18.32575835,167
ER197,-66.47968712,18.31672311,257
ER198,-66.47968472,18.30768785,292
ER199,-66.47968233,18.29865259,292
ER200,-66.47967993,18.28961731,286
ER201,-66.47967754,18.28058203,224
ER202,-66.47967515,18.27154673,313
ER203,-66.47967275,18.26251143,378
ER204,-66.47967036,18.25347611,430
ER205,-66.47966797,18.24444079,527
ER206,-66.47966558,18.23540546,642
ER207,-66.47966318,18.22637011,742
ER208,-66.47966079,18.21733476,816
ER209,-66.4796584,18.20829941,854
ER210,-66.47965601,18.19926404,862
ER211,-66.47965362,18.19022867,895
ER212,-66.47965123,18.18119329,875
ER213,-66.47964884,18.1721579,894
ER214,-66.47964645,18.1631225,794
ER215,-66.47964406,18.1540871,405
ER216,-66.47964167,18.14505169,405
ER217,-66.47963928,18.13601628,254
ER218,-66.47963689,18.12698085,217
ER219,-66.4796345,18.11794543,246
ER220,-66.47963211,18.10890999,209
ER221,-66.47962972,18.09987456,167
ER222,-66.47962733,18.09083911,365
ER223,-66.47962494,18.08180366,250
ER224,-66.47962255,18.07276821,204
ER225,-66.47962017,18.06373275,257
ER226,-66.47961778,18.05469729,125
ER227,-66.47961539,18.04566182,105
ER228,-66.47961301,18.03662635,89
ER229,-66.47961062,18.02759088,46
ER230,-66.47960823,18.0185554,46
ER231,-66.47960585,18.00951992,20
ER232,-66.47960346,18.00048444,6
ER233,-66.47935904,17.9926817,2
ES180,-66.47058156,18.4692271,11
ES181,-66.47025827,18.46128764,20
ES182,-66.47025636,18.45225258,26
ES183,-66.47025445,18.44321751,52
ES184,-66.47025254,18.43418243,72
ES185,-66.47025063,18.42514733,97
ES186,-66.47024873,18.41611222,130
ES187,-66.47024682,18.40707709,160
ES188,-66.47024491,18.39804195,179
ES189,-66.470243,18.3890068,199
ES190,-66.4702411,18.37997164,172
ES191,-66.47023919,18.37093646,172
ES192,-66.47023728,18.36190127,84
ES193,-66.47023537,18.35286608,168
ES194,-66.47023347,18.34383086,109
ES195,-66.47023156,18.33479564,76
ES196,-66.47022966,18.32576041,104
ES197,-66.47022775,18.31672516,177
ES198,-66.47022584,18.30768991,253
ES199,-66.47022394,18.29865464,323
ES200,-66.47022203,18.28961937,175
ES201,-66.47022013,18.28058408,214
ES202,-66.47021822,18.27154878,307
ES203,-66.47021632,18.26251348,309
ES204,-66.47021441,18.25347816,437
ES205,-66.47021251,18.24444284,451
ES206,-66.4702106,18.23540751,579
ES207,-66.4702087,18.22637217,768
ES208,-66.4702068,18.21733682,816
ES209,-66.47020489,18.20830146,895
ES210,-66.47020299,18.19926609,895
ES211,-66.47020109,18.19023072,860
ES212,-66.47019918,18.18119534,848
ES213,-66.47019728,18.17215995,808
ES214,-66.47019538,18.16312455,723
ES215,-66.47019348,18.15408915,495
ES216,-66.47019157,18.14505374,397
ES217,-66.47018967,18.13601833,264
ES218,-66.47018777,18.12698291,349
ES219,-66.47018587,18.11794748,325
ES220,-66.47018397,18.10891205,207
ES221,-66.47018207,18.09987661,201
ES222,-66.47018016,18.09084116,411
ES223,-66.47017826,18.08180571,378
ES224,-66.47017636,18.07277026,277
ES225,-66.47017446,18.0637348,218
ES226,-66.47017256,18.05469934,119
ES227,-66.47017066,18.04566387,98
ES228,-66.47016876,18.0366284,80
ES229,-66.47016686,18.02759293,69
ES230,-66.47016496,18.01855745,69
ES231,-66.47016306,18.00952197,48
ES232,-66.47016116,18.00048649,15
ES233,-66.47107341,17.99324771,6
ET180,-66.46086666,18.46844304,0
ET181,-66.46079108,18.46128923,8
ET182,-66.46078966,18.45225417,32
ET183,-66.46078824,18.4432191,54
ET184,-66.46078682,18.43418401,87
ET185,-66.4607854,18.42514891,97
ET186,-66.46078398,18.4161138,132
ET187,-66.46078256,18.40707868,132
ET188,-66.46078114,18.39804354,157
ET189,-66.46077972,18.38900839,175
ET190,-66.46077831,18.37997323,194
ET191,-66.46077689,18.37093805,194
ET192,-66.46077547,18.36190286,202
ET193,-66.46077405,18.35286766,178
ET194,-66.46077263,18.34383245,145
ET195,-66.46077122,18.33479723,117
ET196,-66.4607698,18.325762,165
ET197,-66.46076838,18.31672675,105
ET198,-66.46076696,18.3076915,162
ET199,-66.46076555,18.29865623,172
ET200,-66.46076413,18.28962095,158
ET201,-66.46076271,18.28058567,172
ET202,-66.4607613,18.27155037,210
ET203,-66.46075988,18.26251507,253
ET204,-66.46075847,18.25347975,329
ET205,-66.46075705,18.24444443,370
ET206,-66.46075563,18.23540909,418
ET207,-66.46075422,18.22637375,524
ET208,-66.4607528,18.2173384,711
ET209,-66.46075139,18.20830305,762
ET210,-66.46074997,18.19926768,890
ET211,-66.46074856,18.19023231,885
ET212,-66.46074714,18.18119692,857
ET213,-66.46074573,18.17216154,694
ET214,-66.46074431,18.16312614,503
ET215,-66.4607429,18.15409074,358
ET216,-66.46074148,18.14505533,314
ET217,-66.46074007,18.13601991,358
ET218,-66.46073865,18.12698449,349
ET219,-66.46073724,18.11794906,269
ET220,-66.46073582,18.10891363,197
ET221,-66.46073441,18.09987819,199
ET222,-66.460733,18.09084275,296
ET223,-66.46073158,18.0818073,433
ET224,-66.46073017,18.07277185,370
ET225,-66.46072876,18.06373639,228
ET226,-66.46072734,18.05470092,158
ET227,-66.46072593,18.04566546,119
ET228,-66.46072452,18.03662999,82
ET229,-66.46072311,18.02759451,56
ET230,-66.46072169,18.01855903,56
ET231,-66.46072028,18.00952355,36
ET232,-66.46071887,18.00048807,13
ET233,-66.45983238,17.9943719,6
EU179,-66.44701782,18.47543325,0
EU180,-66.45085087,18.46941158,4
EU181,-66.45132388,18.46129035,2
EU182,-66.45132295,18.45225529,22
EU183,-66.45132202,18.44322022,30
EU184,-66.45132109,18.43418513,64
EU185,-66.45132016,18.42515004,89
EU186,-66.45131923,18.41611492,111
EU187,-66.45131831,18.4070798,134
EU188,-66.45131738,18.39804466,155
EU189,-66.45131645,18.38900951,183
EU190,-66.45131552,18.37997435,203
EU191,-66.45131459,18.37093917,203
EU192,-66.45131366,18.36190398,200
EU193,-66.45131273,18.35286878,170
EU194,-66.4513118,18.34383357,181
EU195,-66.45131087,18.33479835,201
EU196,-66.45130994,18.32576312,165
EU197,-66.45130901,18.31672787,207
EU198,-66.45130809,18.30769262,172
EU199,-66.45130716,18.29865735,158
EU200,-66.45130623,18.28962207,193
EU201,-66.4513053,18.28058679,271
EU202,-66.45130437,18.27155149,249
EU203,-66.45130345,18.26251619,377
EU204,-66.45130252,18.25348087,305
EU205,-66.45130159,18.24444555,338
EU206,-66.45130066,18.23541021,426
EU207,-66.45129973,18.22637487,572
EU208,-66.45129881,18.21733952,635
EU209,-66.45129788,18.20830417,635
EU210,-66.45129695,18.1992688,801
EU211,-66.45129602,18.19023343,885
EU212,-66.4512951,18.18119804,823
EU213,-66.45129417,18.17216266,630
EU214,-66.45129324,18.16312726,475
EU215,-66.45129232,18.15409186,417
EU216,-66.45129139,18.14505645,315
EU217,-66.45129046,18.13602103,315
EU218,-66.45128954,18.12698561,290
EU219,-66.45128861,18.11795018,293
EU220,-66.45128768,18.10891475,226
EU221,-66.45128676,18.09987931,198
EU222,-66.45128583,18.09084387,266
EU223,-66.4512849,18.08180842,397
EU224,-66.45128398,18.07277296,351
EU225,-66.45128305,18.06373751,252
EU226,-66.45128213,18.05470204,187
EU227,-66.4512812,18.04566658,120
EU228,-66.45128028,18.03663111,82
EU229,-66.45127935,18.02759563,67
EU230,-66.45127842,18.01856015,67
EU231,-66.4512775,18.00952467,31
EU232,-66.45127657,18.00048919,9
EU233,-66.4510889,17.99159761,6
EU234,-66.44969686,17.9848561,8
EV178,-66.43916001,18.48589317,0
EV179,-66.44083127,18.47869599,5
EV180,-66.44185713,18.47032604,4
EV181,-66.44185669,18.461291,1
EV182,-66.44185625,18.45225594,22
EV183,-66.44185581,18.44322087,45
EV184,-66.44185537,18.43418579,75
EV185,-66.44185493,18.42515069,92
EV186,-66.44185449,18.41611558,125
EV187,-66.44185405,18.40708045,144
EV188,-66.44185361,18.39804531,161
EV189,-66.44185317,18.38901016,183
EV190,-66.44185273,18.379975,197
EV191,-66.44185229,18.37093982,197
EV192,-66.44185185,18.36190464,190
EV193,-66.44185141,18.35286944,164
EV194,-66.44185097,18.34383423,202
EV195,-66.44185053,18.334799,202
EV196,-66.44185009,18.32576377,224
EV197,-66.44184965,18.31672852,198
EV198,-66.44184921,18.30769327,172
EV199,-66.44184877,18.298658,160
EV200,-66.44184833,18.28962273,237
EV201,-66.44184789,18.28058744,348
EV202,-66.44184745,18.27155214,384
EV203,-66.44184701,18.26251684,468
EV204,-66.44184657,18.25348152,372
EV205,-66.44184613,18.2444462,338
EV206,-66.44184569,18.23541087,547
EV207,-66.44184525,18.22637553,662
EV208,-66.44184481,18.21734018,628
EV209,-66.44184437,18.20830482,628
EV210,-66.44184393,18.19926945,684
EV211,-66.44184349,18.19023408,684
EV212,-66.44184305,18.1811987,730
EV213,-66.44184261,18.17216331,812
EV214,-66.44184218,18.16312791,756
EV215,-66.44184174,18.15409251,568
EV216,-66.4418413,18.1450571,438
EV217,-66.44184086,18.13602169,307
EV218,-66.44184042,18.12698626,289
EV219,-66.44183998,18.11795084,383
EV220,-66.44183954,18.1089154,299
EV221,-66.4418391,18.09987996,243
EV222,-66.44183866,18.09084452,271
EV223,-66.44183822,18.08180907,262
EV224,-66.44183779,18.07277362,307
EV225,-66.44183735,18.06373816,219
EV226,-66.44183691,18.0547027,192
EV227,-66.44183647,18.04566723,135
EV228,-66.44183603,18.03663176,97
EV229,-66.44183559,18.02759628,107
EV230,-66.44183515,18.01856081,107
EV231,-66.44183472,18.00952532,88
EV232,-66.44183428,18.00048984,49
EV233,-66.44183384,17.99145435,18
EV234,-66.44143515,17.98281116,8
EV235,-66.4386922,17.97585127,4
EW178,-66.43217136,18.48663033,6
EW179,-66.4323894,18.47936126,5
EW180,-66.43238945,18.47032623,5
EW181,-66.4323895,18.46129119,7
EW182,-66.43238955,18.45225613,20
EW183,-66.4323896,18.44322106,21
EW184,-66.43238965,18.43418598,51
EW185,-66.43238969,18.42515088,85
EW186,-66.43238974,18.41611576,122
EW187,-66.43238979,18.40708064,122
EW188,-66.43238984,18.3980455,146
EW189,-66.43238989,18.38901035,154
EW190,-66.43238994,18.37997519,168
EW191,-66.43238999,18.37094001,168
EW192,-66.43239004,18.36190482,168
EW193,-66.43239008,18.35286962,135
EW194,-66.43239013,18.34383441,132
EW195,-66.43239018,18.33479919,139
EW196,-66.43239023,18.32576396,180
EW197,-66.43239028,18.31672871,202
EW198,-66.43239033,18.30769346,221
EW199,-66.43239038,18.29865819,184
EW200,-66.43239043,18.28962291,237
EW201,-66.43239047,18.28058763,237
EW202,-66.43239052,18.27155233,237
EW203,-66.43239057,18.26251703,363
EW204,-66.43239062,18.25348171,520
EW205,-66.43239067,18.24444639,535
EW206,-66.43239072,18.23541105,683
EW207,-66.43239077,18.22637571,783
EW208,-66.43239082,18.21734036,803
EW209,-66.43239086,18.20830501,837
EW210,-66.43239091,18.19926964,833
EW211,-66.43239096,18.19023427,729
EW212,-66.43239101,18.18119888,747
EW213,-66.43239106,18.1721635,732
EW214,-66.43239111,18.1631281,509
EW215,-66.43239116,18.1540927,499
EW216,-66.4323912,18.14505729,397
EW217,-66.43239125,18.13602187,387
EW218,-66.4323913,18.12698645,387
EW219,-66.43239135,18.11795102,450
EW220,-66.4323914,18.10891559,426
EW221,-66.43239145,18.09988015,350
EW222,-66.4323915,18.09084471,266
EW223,-66.43239154,18.08180926,190
EW224,-66.43239159,18.0727738,147
EW225,-66.43239164,18.06373835,140
EW226,-66.43239169,18.05470288,113
EW227,-66.43239174,18.04566742,92
EW228,-66.43239179,18.03663194,76
EW229,-66.43239184,18.02759647,83
EW230,-66.43239188,18.01856099,83
EW231,-66.43239193,18.00952551,57
EW232,-66.43239198,18.00049003,30
EW233,-66.43239203,17.99145454,20
EW234,-66.43239208,17.98241905,11
EW235,-66.43220777,17.97354783,7
EW236,-66.43016448,17.96590014,7
EX177,-66.41903673,18.49432622,0
EX178,-66.42290604,18.48718051,0
EX179,-66.42292123,18.47936098,5
EX180,-66.42292177,18.47032595,6
EX181,-66.42292231,18.46129091,6
EX182,-66.42292285,18.45225585,12
EX183,-66.42292338,18.44322078,38
EX184,-66.42292392,18.4341857,66
EX185,-66.42292446,18.4251506,93
EX186,-66.422925,18.41611548,110
EX187,-66.42292554,18.40708036,109
EX188,-66.42292607,18.39804522,133
EX189,-66.42292661,18.38901007,154
EX190,-66.42292715,18.37997491,165
EX191,-66.42292769,18.37093973,165
EX192,-66.42292822,18.36190454,149
EX193,-66.42292876,18.35286934,138
EX194,-66.4229293,18.34383413,140
EX195,-66.42292984,18.33479891,160
EX196,-66.42293037,18.32576368,160
EX197,-66.42293091,18.31672843,184
EX198,-66.42293145,18.30769318,212
EX199,-66.42293199,18.29865791,270
EX200,-66.42293252,18.28962263,209
EX201,-66.42293306,18.28058735,285
EX202,-66.4229336,18.27155205,390
EX203,-66.42293414,18.26251675,438
EX204,-66.42293467,18.25348143,594
EX205,-66.42293521,18.24444611,598
EX206,-66.42293575,18.23541077,685
EX207,-66.42293628,18.22637543,808
EX208,-66.42293682,18.21734008,817
EX209,-66.42293736,18.20830473,861
EX210,-66.42293789,18.19926936,818
EX211,-66.42293843,18.19023399,745
EX212,-66.42293897,18.1811986,747
EX213,-66.4229395,18.17216322,737
EX214,-66.42294004,18.16312782,750
EX215,-66.42294058,18.15409242,622
EX216,-66.42294111,18.14505701,461
EX217,-66.42294165,18.13602159,467
EX218,-66.42294218,18.12698617,520
EX219,-66.42294272,18.11795074,378
EX220,-66.42294326,18.10891531,315
EX221,-66.42294379,18.09987987,301
EX222,-66.42294433,18.09084443,240
EX223,-66.42294486,18.08180898,213
EX224,-66.4229454,18.07277352,176
EX225,-66.42294594,18.06373807,143
EX226,-66.42294647,18.0547026,136
EX227,-66.42294701,18.04566714,105
EX228,-66.42294754,18.03663167,85
EX229,-66.42294808,18.02759619,81
EX230,-66.42294861,18.01856071,81
EX231,-66.42294915,18.00952523,81
EX232,-66.42294969,18.00048975,49
EX233,-66.42295022,17.99145426,29
EX234,-66.42295076,17.98241877,18
EX235,-66.42295129,17.97338328,11
EX236,-66.42298424,17.96508278,7
EY177,-66.41324421,18.49475518,0
EY178,-66.41344625,18.48839271,3
EY179,-66.41345306,18.47936023,5
EY180,-66.41345409,18.4703252,5
EY181,-66.41345512,18.46129016,6
EY182,-66.41345614,18.4522551,16
EY183,-66.41345717,18.44322003,52
EY184,-66.4134582,18.43418495,77
EY185,-66.41345923,18.42514985,87
EY186,-66.41346025,18.41611474,99
EY187,-66.41346128,18.40707961,100
EY188,-66.41346231,18.39804447,123
EY189,-66.41346333,18.38900932,123
EY190,-66.41346436,18.37997416,135
EY191,-66.41346539,18.37093898,135
EY192,-66.41346641,18.3619038,132
EY193,-66.41346744,18.3528686,132
EY194,-66.41346847,18.34383339,132
EY195,-66.41346949,18.33479816,135
EY196,-66.41347052,18.32576293,177
EY197,-66.41347154,18.31672768,242
EY198,-66.41347257,18.30769243,286
EY199,-66.4134736,18.29865716,250
EY200,-66.41347462,18.28962189,209
EY201,-66.41347565,18.2805866,279
EY202,-66.41347667,18.27155131,440
EY203,-66.4134777,18.262516,547
EY204,-66.41347872,18.25348069,624
EY205,-66.41347975,18.24444536,631
EY206,-66.41348077,18.23541003,646
EY207,-66.4134818,18.22637469,646
EY208,-66.41348282,18.21733934,740
EY209,-66.41348385,18.20830398,725
EY210,-66.41348487,18.19926861,794
EY211,-66.4134859,18.19023324,808
EY212,-66.41348692,18.18119786,767
EY213,-66.41348795,18.17216247,760
EY214,-66.41348897,18.16312707,728
EY215,-66.41349,18.15409167,618
EY216,-66.41349102,18.14505626,564
EY217,-66.41349204,18.13602085,477
EY218,-66.41349307,18.12698543,510
EY219,-66.41349409,18.11795,373
EY220,-66.41349511,18.10891456,271
EY221,-66.41349614,18.09987913,241
EY222,-66.41349716,18.09084368,240
EY223,-66.41349819,18.08180823,229
EY224,-66.41349921,18.07277278,197
EY225,-66.41350023,18.06373732,197
EY226,-66.41350125,18.05470186,184
EY227,-66.41350228,18.04566639,154
EY228,-66.4135033,18.03663092,128
EY229,-66.41350432,18.02759545,98
EY230,-66.41350535,18.01855997,98
EY231,-66.41350637,18.00952449,81
EY232,-66.41350739,18.000489,55
EY233,-66.41350841,17.99145352,33
EY234,-66.41350943,17.98241803,20
EY235,-66.41351046,17.97338253,14
EY236,-66.41339051,17.96449962,10
EY237,-66.41055502,17.95915308,0
EZ177,-66.64604833,18.49306157,0
EZ178,-66.65010542,18.48811219,4
EZ179,-66.65015724,18.47923877,5
EZ180,-66.65014603,18.47020375,7
EZ181,-66.65013482,18.46116871,15
EZ182,-66.65012361,18.45213366,27
EZ183,-66.6501124,18.44309859,82
EZ184,-66.6501012,18.43406351,82
EZ185,-66.65008999,18.42502842,104
EZ186,-66.65007879,18.41599332,137
EZ187,-66.65006759,18.4069582,150
EZ188,-66.65005639,18.39792307,158
EZ189,-66.65004519,18.38888792,180
EZ190,-66.65003399,18.37985276,220
EZ191,-66.65002279,18.37081759,242
EZ192,-66.6500116,18.36178241,242
EZ193,-66.6500004,18.35274722,249
EZ194,-66.64998921,18.34371201,263
EZ195,-66.64997801,18.3346768,316
EZ196,-66.64996682,18.32564157,335
EZ197,-66.64995563,18.31660633,258
EZ198,-66.64994444,18.30757108,204
EZ199,-66.64993325,18.29853582,172
EZ200,-66.64992207,18.28950055,190
EZ201,-66.64991088,18.28046527,269
EZ202,-66.6498997,18.27142998,316
EZ203,-66.64988851,18.26239468,316
EZ204,-66.64987733,18.25335937,411
EZ205,-66.64986615,18.24432406,383
EZ206,-66.64985497,18.23528873,348
EZ207,-66.64984379,18.22625339,360
EZ208,-66.64983261,18.21721805,420
EZ209,-66.64982143,18.2081827,483
EZ210,-66.64981026,18.19914734,551
EZ211,-66.64979908,18.19011197,577
EZ212,-66.64978791,18.1810766,702
EZ213,-66.64977674,18.17204121,715
EZ214,-66.64976557,18.16300582,729
EZ215,-66.6497544,18.15397043,617
EZ216,-66.64974323,18.14493502,591
EZ217,-66.64973206,18.13589962,675
EZ218,-66.64972089,18.1268642,572
EZ219,-66.64970973,18.11782878,494
EZ220,-66.64969857,18.10879335,494
EZ221,-66.6496874,18.09975792,390
EZ222,-66.64967624,18.09072248,366
EZ223,-66.64966508,18.08168704,244
EZ224,-66.64965392,18.07265159,188
EZ225,-66.64964276,18.06361614,147
EZ226,-66.64963161,18.05458068,146
EZ227,-66.64962045,18.04554522,128
EZ228,-66.64960929,18.03650976,74
EZ229,-66.64959814,18.02747429,91
EZ230,-66.64958699,18.01843882,58
EZ231,-66.64957584,18.00940334,58
EZ232,-66.64956469,18.00036786,19
EZ233,-66.64955354,17.99133238,44
EZ234,-66.6501169,17.9837271,8
FA177,-66.39459526,18.49434293,0
FA178,-66.39451471,18.48839235,0
FA179,-66.39451672,18.47935734,4
FA180,-66.39451872,18.47032231,4
FA181,-66.39452073,18.46128727,4
FA182,-66.39452274,18.45225221,7
FA183,-66.39452474,18.44321714,33
FA184,-66.39452675,18.43418205,49
FA185,-66.39452876,18.42514695,61
FA186,-66.39453076,18.41611184,84
FA187,-66.39453277,18.40707672,86
FA188,-66.39453477,18.39804158,118
FA189,-66.39453678,18.38900643,136
FA190,-66.39453878,18.37997127,137
FA191,-66.39454079,18.37093609,137
FA192,-66.39454279,18.3619009,134
FA193,-66.3945448,18.3528657,133
FA194,-66.3945468,18.34383049,176
FA195,-66.3945488,18.33479527,188
FA196,-66.39455081,18.32576004,239
FA197,-66.39455281,18.31672479,239
FA198,-66.39455481,18.30768954,275
FA199,-66.39455682,18.29865427,359
FA200,-66.39455882,18.28961899,311
FA201,-66.39456082,18.28058371,306
FA202,-66.39456282,18.27154841,418
FA203,-66.39456483,18.26251311,526
FA204,-66.39456683,18.25347779,486
FA205,-66.39456883,18.24444247,556
FA206,-66.39457083,18.23540714,563
FA207,-66.39457283,18.2263718,598
FA208,-66.39457483,18.21733645,678
FA209,-66.39457683,18.20830109,722
FA210,-66.39457884,18.19926572,803
FA211,-66.39458084,18.19023035,848
FA212,-66.39458284,18.18119497,830
FA213,-66.39458484,18.17215958,802
FA214,-66.39458684,18.16312418,802
FA215,-66.39458884,18.15408878,756
FA216,-66.39459084,18.14505337,458
FA217,-66.39459283,18.13601796,395
FA218,-66.39459483,18.12698253,575
FA219,-66.39459683,18.11794711,542
FA220,-66.39459883,18.10891167,375
FA221,-66.39460083,18.09987624,369
FA222,-66.39460283,18.09084079,268
FA223,-66.39460483,18.08180534,166
FA224,-66.39460682,18.07276989,169
FA225,-66.39460882,18.06373443,218
FA226,-66.39461082,18.05469897,129
FA227,-66.39461282,18.0456635,109
FA228,-66.39461481,18.03662803,91
FA229,-66.39461681,18.02759256,63
FA230,-66.39461881,18.01855708,63
FA231,-66.3946208,18.0095216,45
FA232,-66.3946228,18.00048611,45
FA233,-66.39462479,17.99145063,37
FA234,-66.39462679,17.98241514,26
FA235,-66.39462879,17.97337965,20
FA236,-66.39463078,17.96434415,14
FA237,-66.39452205,17.95540625,7
FA238,-66.39265234,17.94754214,5
FB177,-66.3880317,18.49373325,0
FB177,-66.38125008,18.49304707,0
FB178,-66.38504745,18.48838458,0
FB179,-66.38504855,18.47935519,3
FB180,-66.38505104,18.47032016,3
FB181,-66.38505354,18.46128512,4
FB182,-66.38505604,18.45225006,10
FB183,-66.38505853,18.44321499,33
FB184,-66.38506103,18.4341799,35
FB185,-66.38506352,18.42514481,54
FB186,-66.38506602,18.41610969,76
FB187,-66.38506851,18.40707457,112
FB188,-66.38507101,18.39803943,131
FB189,-66.3850735,18.38900428,140
FB190,-66.38507599,18.37996912,162
FB191,-66.38507849,18.37093394,162
FB192,-66.38508098,18.36189875,162
FB193,-66.38508347,18.35286356,169
FB194,-66.38508597,18.34382834,197
FB195,-66.38508846,18.33479312,193
FB196,-66.38509095,18.32575789,185
FB197,-66.38509344,18.31672264,215
FB198,-66.38509594,18.30768739,269
FB199,-66.38509843,18.29865212,338
FB200,-66.38510092,18.28961685,312
FB201,-66.38510341,18.28058156,311
FB202,-66.3851059,18.27154627,412
FB203,-66.38510839,18.26251096,441
FB204,-66.38511088,18.25347565,524
FB205,-66.38511337,18.24444032,521
FB206,-66.38511586,18.23540499,563
FB207,-66.38511835,18.22636965,630
FB208,-66.38512084,18.2173343,630
FB209,-66.38512333,18.20829894,734
FB210,-66.38512582,18.19926358,807
FB211,-66.38512831,18.1902282,833
FB212,-66.38513079,18.18119282,848
FB213,-66.38513328,18.17215743,789
FB214,-66.38513577,18.16312204,771
FB215,-66.38513826,18.15408664,664
FB216,-66.38514074,18.14505123,413
FB217,-66.38514323,18.13601581,389
FB218,-66.38514572,18.12698039,394
FB219,-66.3851482,18.11794496,404
FB220,-66.38515069,18.10890953,250
FB221,-66.38515318,18.09987409,272
FB222,-66.38515566,18.09083865,217
FB223,-66.38515815,18.0818032,160
FB224,-66.38516063,18.07276775,148
FB225,-66.38516312,18.06373229,154
FB226,-66.3851656,18.05469682,114
FB227,-66.38516809,18.04566136,97
FB228,-66.38517057,18.03662589,91
FB229,-66.38517305,18.02759041,76
FB230,-66.38517554,18.01855494,76
FB231,-66.38517802,18.00951945,58
FB232,-66.3851805,18.00048397,50
FB233,-66.38518299,17.99144848,35
FB234,-66.38518547,17.982413,24
FB235,-66.38518795,17.9733775,18
FB236,-66.38519043,17.96434201,11
FB237,-66.38519291,17.95530651,2
FB238,-66.38568828,17.94678055,1
FB239,-66.38788474,17.94120764,0
FC178,-66.37557739,18.48838758,0
FC179,-66.37558038,18.47935257,3
FC180,-66.37558336,18.47031754,4
FC181,-66.37558635,18.4612825,4
FC182,-66.37558933,18.45224744,8
FC183,-66.37559232,18.44321237,20
FC184,-66.3755953,18.43417729,47
FC185,-66.37559829,18.42514219,47
FC186,-66.37560127,18.41610708,79
FC187,-66.37560426,18.40707195,105
FC188,-66.37560724,18.39803682,118
FC189,-66.37561022,18.38900167,144
FC190,-66.37561321,18.3799665,154
FC191,-66.37561619,18.37093133,154
FC192,-66.37561917,18.36189614,161
FC193,-66.37562215,18.35286094,181
FC194,-66.37562513,18.34382573,197
FC195,-66.37562812,18.33479051,229
FC196,-66.3756311,18.32575528,200
FC197,-66.37563408,18.31672003,210
FC198,-66.37563706,18.30768478,273
FC199,-66.37564004,18.29864951,343
FC200,-66.37564302,18.28961423,344
FC201,-66.375646,18.28057895,316
FC202,-66.37564898,18.27154365,419
FC203,-66.37565195,18.26250835,501
FC204,-66.37565493,18.25347303,526
FC205,-66.37565791,18.24443771,607
FC206,-66.37566089,18.23540238,572
FC207,-66.37566387,18.22636704,574
FC208,-66.37566684,18.21733169,664
FC209,-66.37566982,18.20829633,781
FC210,-66.3756728,18.19926096,789
FC211,-66.37567577,18.19022559,838
FC212,-66.37567875,18.18119021,830
FC213,-66.37568173,18.17215482,786
FC214,-66.3756847,18.16311943,620
FC215,-66.37568768,18.15408402,654
FC216,-66.37569065,18.14504862,413
FC217,-66.37569363,18.1360132,479
FC218,-66.3756966,18.12697778,293
